prep_use_pca,prep_pca_components,prep_normalization,svm_kernel,svm_C,cv_mean,cv_std,test_score,training_time,svm_gamma,svm_degree,svm_coef0
True,500.0,minmax,poly,1.0,0.35733333333333334,0.04148359782961077,0.3625,32.61967849731445,0.001,4.0,1.0
True,500.0,minmax,poly,1.0,0.118,0.0,0.12,29.33048701286316,0.001,5.0,0.0
True,500.0,minmax,poly,1.0,0.11733333333333333,0.0009428090415820576,0.095,26.91518235206604,0.001,5.0,0.1
True,500.0,minmax,poly,1.0,0.25666666666666665,0.00659966329107445,0.215,25.613280773162842,0.001,5.0,0.5
True,500.0,minmax,poly,1.0,0.3553333333333333,0.006798692684790386,0.4125,39.53607368469238,0.001,5.0,1.0
True,500.0,minmax,poly,1.0,0.34733333333333327,0.006599663291074429,0.3575,38.63941192626953,0.001,5.0,2.0
True,500.0,minmax,poly,1.0,0.26733333333333337,0.008993825042154702,0.3,36.92651915550232,0.01,2.0,0.0
True,500.0,minmax,poly,1.0,0.3453333333333333,0.009285592184789396,0.405,30.280790328979492,0.01,2.0,1.0
True,500.0,minmax,poly,1.0,0.3313333333333333,0.01426728970602179,0.435,32.862056255340576,0.01,2.0,0.5
True,500.0,minmax,poly,1.0,0.3373333333333333,0.0041096093353126546,0.33,35.28757858276367,0.01,2.0,0.1
True,500.0,minmax,poly,1.0,0.328,0.00489897948556636,0.36,34.928544759750366,0.01,2.0,2.0
True,500.0,minmax,poly,1.0,0.28800000000000003,0.008164965809277244,0.29,32.588096141815186,0.01,3.0,0.1
True,500.0,minmax,poly,1.0,0.26466666666666666,0.0018856180831641283,0.28,34.232508182525635,0.01,3.0,0.0
True,500.0,minmax,poly,1.0,0.3126666666666667,0.027390184778898846,0.3475,30.182255029678345,0.01,3.0,0.5
True,500.0,minmax,poly,1.0,0.3446666666666666,0.0265497436689865,0.365,26.170650959014893,0.01,3.0,2.0
True,500.0,minmax,poly,1.0,0.336,0.01557776192739722,0.36,27.906716108322144,0.01,3.0,1.0
True,500.0,minmax,poly,1.0,0.20066666666666666,0.020286832072937255,0.215,32.1336567401886,0.01,4.0,0.0
True,500.0,minmax,poly,1.0,0.32,0.011775681155103806,0.36,28.274678707122803,0.01,4.0,1.0
True,500.0,minmax,poly,1.0,0.26266666666666666,0.009977753031397186,0.2825,31.958284378051758,0.01,4.0,0.1
True,500.0,minmax,poly,1.0,0.34600000000000003,0.005887840577551885,0.4,26.47459864616394,0.01,4.0,2.0
True,500.0,minmax,poly,1.0,0.28400000000000003,0.005656854249492359,0.31,30.266441345214844,0.01,4.0,0.5
True,500.0,minmax,poly,1.0,0.20000000000000004,0.008164965809277256,0.2225,24.636995315551758,0.01,5.0,0.0
True,500.0,minmax,poly,1.0,0.21599999999999997,0.02046134567096374,0.2475,35.84841966629028,0.01,5.0,0.1
True,500.0,minmax,poly,1.0,0.26466666666666666,0.00736357401145818,0.2875,34.632439374923706,0.01,5.0,0.5
True,500.0,minmax,poly,1.0,0.2906666666666667,0.011115554667022036,0.3775,32.7708261013031,0.01,5.0,1.0
True,500.0,minmax,poly,1.0,0.332,0.016083117442419755,0.345,30.479825258255005,0.01,5.0,2.0
True,500.0,minmax,poly,1.0,0.264,0.016970562748477157,0.295,28.81255793571472,0.1,2.0,0.0
True,500.0,minmax,poly,1.0,0.2913333333333334,0.02967977238606942,0.33,27.277915000915527,0.1,2.0,0.1
True,500.0,minmax,poly,1.0,0.31066666666666665,0.009285592184789422,0.3475,38.7807400226593,0.1,2.0,0.5
True,500.0,minmax,poly,1.0,0.2793333333333334,0.013888444437333091,0.2625,33.89715504646301,0.1,3.0,0.0
True,500.0,minmax,poly,1.0,0.3333333333333333,0.014817407180595234,0.3575,36.39972376823425,0.1,2.0,2.0
True,500.0,minmax,poly,1.0,0.32,0.02122891110412087,0.3325,38.185436487197876,0.1,2.0,1.0
True,500.0,minmax,poly,1.0,0.27066666666666667,0.012036980056845186,0.3,29.833810567855835,0.1,3.0,0.5
True,500.0,minmax,poly,1.0,0.2853333333333333,0.004988876515698573,0.26,32.29131770133972,0.1,3.0,0.1
True,500.0,minmax,poly,1.0,0.296,0.002828427124746193,0.3125,40.449809312820435,0.1,3.0,1.0
True,500.0,minmax,poly,1.0,0.318,0.020066555924389898,0.325,39.383630990982056,0.1,3.0,2.0
True,500.0,minmax,poly,1.0,0.25266666666666665,0.009843215373488942,0.2725,30.50788712501526,0.1,4.0,1.0
True,500.0,minmax,poly,1.0,0.18600000000000003,0.02135415650406262,0.2275,37.776257276535034,0.1,4.0,0.0
True,500.0,minmax,poly,1.0,0.24533333333333332,0.0131993265821489,0.26,35.3859076499939,0.1,4.0,0.1
True,500.0,minmax,poly,1.0,0.2353333333333333,0.016357125528513733,0.2825,32.763694286346436,0.1,4.0,0.5
True,500.0,minmax,poly,1.0,0.26866666666666666,0.006599663291074449,0.3075,36.13145875930786,0.1,4.0,2.0
True,500.0,minmax,poly,1.0,0.25133333333333335,0.018785337071473833,0.3,25.53317618370056,0.1,5.0,2.0
True,500.0,minmax,poly,1.0,0.18333333333333335,0.013695092389449423,0.2125,35.72225642204285,0.1,5.0,0.0
True,500.0,minmax,poly,1.0,0.19399999999999998,0.007483314773547877,0.215,34.11565709114075,0.1,5.0,0.1
True,500.0,minmax,poly,1.0,0.21866666666666668,0.015173075568988057,0.2475,31.940549612045288,0.1,5.0,0.5
True,500.0,minmax,poly,1.0,0.25133333333333335,0.025315783394730042,0.235,29.58346128463745,0.1,5.0,1.0
True,500.0,minmax,poly,1.0,0.274,0.00489897948556636,0.3175,38.95940375328064,1,2.0,0.1
True,500.0,minmax,poly,1.0,0.29733333333333334,0.02472964932132188,0.345,32.41943621635437,1,2.0,2.0
True,500.0,minmax,poly,1.0,0.2886666666666667,0.022528993664954394,0.3125,37.55400609970093,1,2.0,0.5
True,500.0,minmax,poly,1.0,0.2793333333333334,0.010624918300339473,0.32,40.251280784606934,1,2.0,0.0
True,500.0,minmax,poly,1.0,0.266,0.01019803902718558,0.275,29.706340312957764,1,3.0,0.0
True,500.0,minmax,poly,1.0,0.3013333333333333,0.014727148022916362,0.3175,35.186089515686035,1,2.0,1.0
True,500.0,minmax,poly,1.0,0.268,0.00489897948556636,0.2725,40.09006071090698,1,3.0,0.1
True,500.0,minmax,poly,1.0,0.2753333333333334,0.010498677165349066,0.3375,37.412760496139526,1,3.0,1.0
True,500.0,minmax,poly,1.0,0.272,0.009092121131323887,0.31,39.264806032180786,1,3.0,0.5
True,500.0,minmax,poly,1.0,0.25133333333333335,0.009428090415820642,0.2675,35.42311191558838,1,3.0,2.0
True,500.0,minmax,poly,1.0,0.17800000000000002,0.0090921211313239,0.19,32.85902142524719,1,4.0,0.0
True,500.0,minmax,poly,1.0,0.19733333333333333,0.016438437341250608,0.265,30.55433678627014,1,4.0,0.1
True,500.0,minmax,poly,1.0,0.22066666666666665,0.013097921802925667,0.2425,39.19282364845276,1,4.0,0.5
True,500.0,minmax,poly,1.0,0.23933333333333331,0.014817407180595248,0.2475,37.03135323524475,1,4.0,2.0
True,500.0,minmax,poly,1.0,0.206,0.020461345670963752,0.195,30.339285373687744,1,5.0,0.5
True,500.0,minmax,poly,1.0,0.23866666666666667,0.01699673171197595,0.24,38.710904121398926,1,4.0,1.0
True,500.0,minmax,poly,1.0,0.17400000000000002,0.011430952132988163,0.1925,32.36017870903015,1,5.0,0.1
True,500.0,minmax,poly,1.0,0.19599999999999998,0.011430952132988163,0.2425,34.841769218444824,1,5.0,0.0
True,500.0,minmax,poly,1.0,0.2293333333333333,0.013695092389449423,0.2675,26.412637948989868,1,5.0,1.0
True,500.0,minmax,poly,1.0,0.22666666666666666,0.008219218670625299,0.24,31.599201202392578,1,5.0,2.0
True,500.0,minmax,poly,1.0,0.26533333333333337,0.01791337179005922,0.2775,30.16723132133484,10,2.0,0.0
True,500.0,minmax,poly,1.0,0.256,0.005656854249492385,0.3025,28.530243635177612,10,2.0,0.1
True,500.0,minmax,poly,1.0,0.26733333333333337,0.013888444437333117,0.29,23.31773042678833,10,2.0,1.0
True,500.0,minmax,poly,1.0,0.24333333333333332,0.00837987005998435,0.285,26.3742356300354,10,2.0,0.5
True,500.0,minmax,poly,1.0,0.276,0.024055491403558282,0.31,6.9196507930755615,10,2.0,2.0
True,500.0,minmax,poly,1.0,0.252,0.015748015748023623,0.27,36.91062140464783,10,3.0,0.5
True,500.0,minmax,poly,1.0,0.24733333333333332,0.018856180831641273,0.27,40.259612798690796,10,3.0,0.0
True,500.0,minmax,poly,1.0,0.26799999999999996,0.02405549140355827,0.2675,32.69217395782471,10,3.0,2.0
True,500.0,minmax,poly,1.0,0.244,0.010708252269472671,0.26,35.06513333320618,10,3.0,1.0
True,500.0,minmax,poly,1.0,0.248,0.005656854249492386,0.2675,39.095531940460205,10,3.0,0.1
True,500.0,minmax,poly,1.0,0.21933333333333335,0.008993825042154702,0.2025,30.626687049865723,10,4.0,0.0
True,500.0,minmax,poly,1.0,0.21066666666666667,0.013097921802925667,0.215,38.25866222381592,10,4.0,0.1
True,500.0,minmax,poly,1.0,0.22399999999999998,0.02416609194718914,0.255,37.218220710754395,10,4.0,0.5
True,500.0,minmax,poly,1.0,0.19400000000000003,0.0090921211313239,0.2325,35.483845710754395,10,4.0,1.0
True,500.0,minmax,poly,1.0,0.21933333333333335,0.01699673171197594,0.2275,33.14425206184387,10,4.0,2.0
True,500.0,minmax,poly,1.0,0.226,0.0032659863237109073,0.225,30.993053197860718,10,5.0,0.0
True,500.0,minmax,poly,1.0,0.20866666666666667,0.005249338582674546,0.22,29.260287761688232,10,5.0,0.1
True,500.0,minmax,poly,1.0,0.21133333333333335,0.009843215373488931,0.24,32.65498113632202,10,5.0,0.5
True,500.0,minmax,poly,1.0,0.23066666666666666,0.019955506062794358,0.2625,32.838887214660645,10,5.0,1.0
True,500.0,minmax,poly,5.0,0.338,0.01070825226947266,0.3675,27.887380361557007,scale,2.0,0.1
True,500.0,minmax,poly,5.0,0.28600000000000003,0.028331372481167703,0.2925,29.891712427139282,scale,2.0,0.0
True,500.0,minmax,poly,5.0,0.3466666666666667,0.008993825042154676,0.3925,25.817275285720825,scale,2.0,0.5
True,500.0,minmax,poly,1.0,0.22533333333333336,0.008379870059984364,0.19,31.44562315940857,10,5.0,2.0
True,500.0,minmax,poly,5.0,0.3466666666666667,0.018208667044996876,0.3625,36.33000636100769,scale,2.0,1.0
True,500.0,minmax,poly,5.0,0.2813333333333333,0.008055363982396362,0.32,33.12813949584961,scale,3.0,0.0
True,500.0,minmax,poly,5.0,0.33666666666666667,0.009977753031397162,0.335,28.058939456939697,scale,3.0,0.5
True,500.0,minmax,poly,5.0,0.3353333333333333,0.015434449203720297,0.355,35.215299129486084,scale,2.0,2.0
True,500.0,minmax,poly,5.0,0.328,0.023551362310207585,0.3125,31.116831302642822,scale,3.0,0.1
True,500.0,minmax,poly,5.0,0.34800000000000003,0.021602468994692862,0.325,24.83123230934143,scale,3.0,1.0
True,500.0,minmax,poly,5.0,0.32466666666666666,0.022291004663067313,0.3325,36.158063888549805,scale,3.0,2.0
True,500.0,minmax,poly,5.0,0.33,0.018832595855767374,0.375,31.601059198379517,scale,4.0,0.5
True,500.0,minmax,poly,5.0,0.19733333333333333,0.019482185594936603,0.235,35.241541147232056,scale,4.0,0.0
True,500.0,minmax,poly,5.0,0.2793333333333334,0.021312489817527702,0.295,33.9721794128418,scale,4.0,0.1
True,500.0,minmax,poly,5.0,0.33666666666666667,0.013888444437333093,0.345,30.05250644683838,scale,4.0,1.0
True,500.0,minmax,poly,5.0,0.342,0.005887840577551878,0.3525,27.289963960647583,scale,4.0,2.0
True,500.0,minmax,poly,5.0,0.19200000000000003,2.7755575615628914e-17,0.1825,42.230162143707275,scale,5.0,0.0
True,500.0,minmax,poly,5.0,0.22666666666666668,0.0041096093353126546,0.2625,41.2597873210907,scale,5.0,0.1
True,500.0,minmax,poly,5.0,0.33266666666666667,0.017913371790059193,0.3425,36.99324607849121,scale,5.0,1.0
True,500.0,minmax,poly,5.0,0.33266666666666667,0.01934482417139587,0.3925,34.67214012145996,scale,5.0,2.0
True,500.0,minmax,poly,5.0,0.2893333333333334,0.01611072796479275,0.315,39.880993127822876,scale,5.0,0.5
True,500.0,minmax,poly,5.0,0.25733333333333336,0.0024944382578492965,0.28,32.47908353805542,auto,2.0,0.0
True,500.0,minmax,poly,5.0,0.3746666666666667,0.021746008573733475,0.3525,37.29008340835571,auto,2.0,0.1
True,500.0,minmax,poly,5.0,0.3566666666666667,0.016996731711975948,0.3725,34.484516859054565,auto,2.0,1.0
True,500.0,minmax,poly,5.0,0.3353333333333333,0.01569146972791975,0.3575,36.58982563018799,auto,2.0,0.5
True,500.0,minmax,poly,5.0,0.22266666666666668,0.0024944382578492965,0.2075,30.874091625213623,auto,3.0,0.0
True,500.0,minmax,poly,5.0,0.27399999999999997,0.012754084313139312,0.3125,28.83771324157715,auto,3.0,0.1
True,500.0,minmax,poly,5.0,0.34400000000000003,0.006531972647421791,0.3975,32.813005447387695,auto,2.0,2.0
True,500.0,minmax,poly,5.0,0.3786666666666667,0.008993825042154702,0.3725,39.03866696357727,auto,3.0,0.5
True,500.0,minmax,poly,5.0,0.35333333333333333,0.0018856180831641283,0.41,29.992191076278687,auto,4.0,0.5
True,500.0,minmax,poly,5.0,0.13733333333333334,0.00736357401145817,0.14,34.92670822143555,auto,4.0,0.0
True,500.0,minmax,poly,5.0,0.3546666666666667,0.005734883511361756,0.37,38.62339639663696,auto,3.0,1.0
True,500.0,minmax,poly,5.0,0.3413333333333333,0.0033993463423951675,0.3575,37.115947246551514,auto,3.0,2.0
True,500.0,minmax,poly,5.0,0.19400000000000003,0.012961481396815723,0.235,33.376280546188354,auto,4.0,0.1
True,500.0,minmax,poly,5.0,0.33866666666666667,0.003399346342395193,0.3375,40.52200150489807,auto,4.0,1.0
True,500.0,minmax,poly,5.0,0.13533333333333333,0.0114697670227235,0.1625,35.569955348968506,auto,5.0,0.1
True,500.0,minmax,poly,5.0,0.36999999999999994,0.0043204937989385775,0.355,33.16678786277771,auto,5.0,0.5
True,500.0,minmax,poly,5.0,0.3213333333333333,0.016027753706895066,0.3325,39.596152782440186,auto,4.0,2.0
True,500.0,minmax,poly,5.0,0.3333333333333333,0.014817407180595238,0.3625,30.6150324344635,auto,5.0,1.0
True,500.0,minmax,poly,5.0,0.12066666666666666,0.0024944382578492965,0.14,38.08832907676697,auto,5.0,0.0
True,500.0,minmax,poly,5.0,0.33466666666666667,0.003399346342395193,0.305,36.16078186035156,0.001,2.0,0.1
True,500.0,minmax,poly,5.0,0.3473333333333333,0.013299958228839988,0.3275,39.117064476013184,auto,5.0,2.0
True,500.0,minmax,poly,5.0,0.17,0.00489897948556635,0.1725,37.94194841384888,0.001,2.0,0.0
True,500.0,minmax,poly,5.0,0.3553333333333333,0.0009428090415820641,0.3525,33.54799127578735,0.001,2.0,0.5
True,500.0,minmax,poly,5.0,0.35333333333333333,0.007363574011458181,0.345,30.97969388961792,0.001,2.0,1.0
True,500.0,minmax,poly,5.0,0.34933333333333333,0.013597385369580753,0.33,28.28723978996277,0.001,2.0,2.0
True,500.0,minmax,poly,5.0,0.21,0.02870540018881465,0.255,37.75830125808716,0.001,3.0,0.1
True,500.0,minmax,poly,5.0,0.14533333333333334,0.010498677165349078,0.1675,38.80166554450989,0.001,3.0,0.0
True,500.0,minmax,poly,5.0,0.36533333333333334,0.013888444437333117,0.365,33.85270619392395,0.001,3.0,1.0
True,500.0,minmax,poly,5.0,0.11733333333333333,0.0009428090415820576,0.0825,29.642670392990112,0.001,4.0,0.0
True,500.0,minmax,poly,5.0,0.3546666666666667,0.0041096093353126546,0.41,36.38308668136597,0.001,3.0,0.5
True,500.0,minmax,poly,5.0,0.32,0.01019803902718558,0.3475,31.951419353485107,0.001,3.0,2.0
True,500.0,minmax,poly,5.0,0.12466666666666666,0.0041096093353126546,0.11,38.76794075965881,0.001,4.0,0.1
True,500.0,minmax,poly,5.0,0.35600000000000004,0.022449944320643643,0.385,37.89401721954346,0.001,4.0,0.5
True,500.0,minmax,poly,5.0,0.34933333333333333,0.011469767022723492,0.37,36.547667264938354,0.001,4.0,1.0
True,500.0,minmax,poly,5.0,0.11466666666666668,0.0009428090415820641,0.1225,29.54908537864685,0.001,5.0,0.1
True,500.0,minmax,poly,5.0,0.106,0.0032659863237109073,0.13,31.58377504348755,0.001,5.0,0.0
True,500.0,minmax,poly,5.0,0.3499999999999999,0.016083117442419748,0.34,34.09928250312805,0.001,4.0,2.0
True,500.0,minmax,poly,5.0,0.34400000000000003,0.01925270543759153,0.3125,35.38327431678772,0.001,5.0,0.5
True,500.0,minmax,poly,5.0,0.3406666666666667,0.017987650084309383,0.3475,34.58137369155884,0.001,5.0,1.0
True,500.0,minmax,poly,5.0,0.26266666666666666,0.018926759422104537,0.325,30.28325128555298,0.01,2.0,0.0
True,500.0,minmax,poly,5.0,0.32266666666666666,0.004714045207910321,0.34,33.21552801132202,0.001,5.0,2.0
True,500.0,minmax,poly,5.0,0.3546666666666667,0.01569146972791975,0.35,25.51043176651001,0.01,2.0,0.5
True,500.0,minmax,poly,5.0,0.32866666666666666,0.0037712361663282566,0.365,28.220858812332153,0.01,2.0,0.1
True,500.0,minmax,poly,5.0,0.322,0.011430952132988175,0.345,38.57167649269104,0.01,2.0,1.0
True,500.0,minmax,poly,5.0,0.3473333333333333,0.028110891523077355,0.3625,37.60943031311035,0.01,2.0,2.0
True,500.0,minmax,poly,5.0,0.262,0.014142135623730963,0.275,35.989192485809326,0.01,3.0,0.0
True,500.0,minmax,poly,5.0,0.32266666666666666,0.009568466729604892,0.3375,31.589707136154175,0.01,3.0,0.5
True,500.0,minmax,poly,5.0,0.32066666666666666,0.013695092389449437,0.3775,29.03885531425476,0.01,3.0,1.0
True,500.0,minmax,poly,5.0,0.302,0.012328828005937964,0.285,33.890068769454956,0.01,3.0,0.1
True,500.0,minmax,poly,5.0,0.3566666666666667,0.04215315989209928,0.3325,38.54479384422302,0.01,3.0,2.0
True,500.0,minmax,poly,5.0,0.264,0.026280537792569354,0.3025,35.95804452896118,0.01,4.0,0.1
True,500.0,minmax,poly,5.0,0.21466666666666667,0.00659966329107445,0.2475,37.73787713050842,0.01,4.0,0.0
True,500.0,minmax,poly,5.0,0.3673333333333333,0.010873004286866737,0.345,28.903714656829834,0.01,4.0,2.0
True,500.0,minmax,poly,5.0,0.308,0.012961481396815732,0.3225,33.72534728050232,0.01,4.0,0.5
True,500.0,minmax,poly,5.0,0.3426666666666667,0.019482185594936603,0.34,31.270249366760254,0.01,4.0,1.0
True,500.0,minmax,poly,5.0,0.2026666666666667,0.00837987005998435,0.22,39.32403063774109,0.01,5.0,0.0
True,500.0,minmax,poly,5.0,0.3193333333333333,0.013695092389449437,0.33,34.07031726837158,0.01,5.0,1.0
True,500.0,minmax,poly,5.0,0.22266666666666668,0.007717224601860158,0.25,38.28688883781433,0.01,5.0,0.1
True,500.0,minmax,poly,5.0,0.2906666666666667,0.02131248981752771,0.2625,36.70972752571106,0.01,5.0,0.5
True,500.0,minmax,poly,5.0,0.3133333333333333,0.012036980056845203,0.385,31.83525824546814,0.01,5.0,2.0
True,500.0,minmax,poly,5.0,0.26,0.014696938456699081,0.2975,29.23564648628235,0.1,2.0,0.0
True,500.0,minmax,poly,5.0,0.30133333333333334,0.03387558937576665,0.38,37.936206579208374,0.1,2.0,0.1
True,500.0,minmax,poly,5.0,0.32266666666666666,0.0131993265821489,0.3575,36.78968691825867,0.1,2.0,0.5
True,500.0,minmax,poly,5.0,0.33933333333333326,0.013695092389449411,0.3075,35.36552906036377,0.1,2.0,1.0
True,500.0,minmax,poly,5.0,0.33466666666666667,0.028015868519267597,0.3925,33.243141651153564,0.1,2.0,2.0
True,500.0,minmax,poly,5.0,0.26466666666666666,0.012684198393626951,0.285,31.595088243484497,0.1,3.0,0.0
True,500.0,minmax,poly,5.0,0.25266666666666665,0.018926759422104526,0.2675,29.26483678817749,0.1,3.0,0.1
True,500.0,minmax,poly,5.0,0.26,0.04656178690729126,0.285,29.12998056411743,0.1,3.0,0.5
True,500.0,minmax,poly,5.0,0.304,0.011775681155103806,0.2525,30.096234798431396,0.1,3.0,1.0
True,500.0,minmax,poly,5.0,0.31666666666666665,0.018571184369578844,0.3325,28.457427740097046,0.1,3.0,2.0
True,500.0,minmax,poly,5.0,0.22799999999999998,0.015748015748023623,0.215,24.070344924926758,0.1,4.0,0.1
True,500.0,minmax,poly,5.0,0.19200000000000003,0.0043204937989385775,0.24,27.122302293777466,0.1,4.0,0.0
True,500.0,minmax,poly,5.0,0.22399999999999998,0.01925270543759154,0.2725,22.435845136642456,0.1,4.0,0.5
True,500.0,minmax,poly,5.0,0.28,0.014514360704718147,0.3175,35.192166566848755,0.1,4.0,2.0
True,500.0,minmax,poly,5.0,0.246,0.018832595855767385,0.27,37.34434533119202,0.1,4.0,1.0
True,500.0,minmax,poly,5.0,0.20199999999999999,0.01296148139681572,0.2025,29.669965982437134,0.1,5.0,0.5
True,500.0,minmax,poly,5.0,0.20600000000000004,0.011313708498984758,0.255,34.171797037124634,0.1,5.0,0.0
True,500.0,minmax,poly,5.0,0.17933333333333334,0.010873004286866727,0.2,31.847991704940796,0.1,5.0,0.1
True,500.0,minmax,poly,5.0,0.238,0.011430952132988163,0.285,27.87116026878357,0.1,5.0,1.0
True,500.0,minmax,poly,5.0,0.26133333333333336,0.02293953404544699,0.2925,40.31791830062866,0.1,5.0,2.0
True,500.0,minmax,poly,5.0,0.25666666666666665,0.033479678745305906,0.33,39.529486417770386,1,2.0,0.0
True,500.0,minmax,poly,5.0,0.306,0.03334666400106614,0.3075,33.19912767410278,1,2.0,1.0
True,500.0,minmax,poly,5.0,0.26733333333333337,0.015173075568988044,0.295,37.82338523864746,1,2.0,0.1
True,500.0,minmax,poly,5.0,0.2866666666666667,0.016027753706895066,0.295,35.51636004447937,1,2.0,0.5
True,500.0,minmax,poly,5.0,0.29333333333333333,0.022528993664954394,0.335,31.23884081840515,1,2.0,2.0
True,500.0,minmax,poly,5.0,0.24933333333333332,0.021684607956387464,0.3275,37.578081369400024,1,3.0,0.0
True,500.0,minmax,poly,5.0,0.26,0.00489897948556636,0.3,36.74064254760742,1,3.0,0.1
True,500.0,minmax,poly,5.0,0.2753333333333334,0.008993825042154676,0.265,35.06444072723389,1,3.0,0.5
True,500.0,minmax,poly,5.0,0.2806666666666667,0.005734883511361733,0.2975,30.644262075424194,1,3.0,2.0
True,500.0,minmax,poly,5.0,0.20533333333333334,0.004109609335312642,0.2875,28.189635753631592,1,4.0,0.0
True,500.0,minmax,poly,5.0,0.26866666666666666,0.016519348924485144,0.31,33.07422661781311,1,3.0,1.0
True,500.0,minmax,poly,5.0,0.22066666666666668,0.007542472332656513,0.2475,34.867026567459106,1,4.0,0.5
True,500.0,minmax,poly,5.0,0.19333333333333336,0.0041096093353126546,0.2175,36.13500261306763,1,4.0,0.1
True,500.0,minmax,poly,5.0,0.208,0.013366625103842282,0.2275,31.441717624664307,1,4.0,2.0
True,500.0,minmax,poly,5.0,0.21399999999999997,0.017204650534085247,0.2075,33.509554862976074,1,4.0,1.0
True,500.0,minmax,poly,5.0,0.21266666666666667,0.0018856180831641283,0.2025,26.729376792907715,1,5.0,0.1
True,500.0,minmax,poly,5.0,0.17866666666666667,0.012684198393626967,0.1925,29.109240770339966,1,5.0,0.0
True,500.0,minmax,poly,5.0,0.19200000000000003,0.009933109617167568,0.2475,34.56508016586304,1,5.0,0.5
True,500.0,minmax,poly,5.0,0.21933333333333335,0.0009428090415820641,0.205,32.25242233276367,1,5.0,2.0
True,500.0,minmax,poly,5.0,0.2786666666666667,0.01611072796479275,0.3025,25.285902738571167,10,2.0,0.5
True,500.0,minmax,poly,5.0,0.2233333333333333,0.01651934892448515,0.21,34.11132788658142,1,5.0,1.0
True,500.0,minmax,poly,5.0,0.264,0.013366625103842294,0.295,27.78364849090576,10,2.0,0.1
True,500.0,minmax,poly,5.0,0.27,0.008485281374238578,0.2675,30.41676688194275,10,2.0,0.0
True,500.0,minmax,poly,5.0,0.2773333333333334,0.007542472332656487,0.3225,36.084885120391846,10,2.0,1.0
True,500.0,minmax,poly,5.0,0.29000000000000004,0.015577761927397219,0.31,35.14158654212952,10,2.0,2.0
True,500.0,minmax,poly,5.0,0.27066666666666667,0.018785337071473823,0.265,30.604013919830322,10,3.0,0.1
True,500.0,minmax,poly,5.0,0.25466666666666665,0.011115554667022054,0.2725,26.770115852355957,10,3.0,1.0
True,500.0,minmax,poly,5.0,0.24,0.0043204937989385775,0.235,33.56370544433594,10,3.0,0.0
True,500.0,minmax,poly,5.0,0.26333333333333336,0.009285592184789422,0.26,28.929773330688477,10,3.0,0.5
True,500.0,minmax,poly,5.0,0.2806666666666667,0.0318468557666565,0.28,37.565205574035645,10,3.0,2.0
True,500.0,minmax,poly,5.0,0.2046666666666667,0.014817407180595248,0.2575,36.98812818527222,10,4.0,0.0
True,500.0,minmax,poly,5.0,0.20866666666666667,0.0041096093353126546,0.2125,31.687017917633057,10,4.0,1.0
True,500.0,minmax,poly,5.0,0.18400000000000002,0.0032659863237109073,0.265,35.67216634750366,10,4.0,0.1
True,500.0,minmax,poly,5.0,0.20933333333333334,0.021929178937864696,0.255,28.801708221435547,10,4.0,2.0
True,500.0,minmax,poly,5.0,0.18200000000000002,0.0028284271247461927,0.2475,33.9451265335083,10,4.0,0.5
True,500.0,minmax,poly,5.0,0.20333333333333337,0.021684607956387464,0.2425,35.46903443336487,10,5.0,0.0
True,500.0,minmax,poly,5.0,0.20466666666666666,0.02288133640230736,0.2075,32.51869249343872,10,5.0,0.5
True,500.0,minmax,poly,5.0,0.19466666666666668,0.012256517540566824,0.2375,34.43837809562683,10,5.0,0.1
True,500.0,minmax,poly,5.0,0.19600000000000004,0.024711670657134192,0.16,28.069058656692505,10,5.0,2.0
True,500.0,minmax,poly,5.0,0.21266666666666667,0.0009428090415820641,0.2075,30.123777389526367,10,5.0,1.0
True,500.0,minmax,poly,10.0,0.2786666666666667,0.009428090415820616,0.3175,26.08519673347473,scale,2.0,0.0
True,500.0,minmax,poly,10.0,0.3373333333333333,0.018354533197248266,0.37,28.36278986930847,scale,2.0,0.1
True,500.0,minmax,poly,10.0,0.3593333333333333,0.01602775370689509,0.3325,32.717283725738525,scale,2.0,0.5
True,500.0,minmax,poly,10.0,0.3446666666666667,0.02659991645768,0.3775,31.348965406417847,scale,2.0,1.0
True,500.0,minmax,poly,10.0,0.318,0.007483314773547889,0.355,29.613047122955322,scale,2.0,2.0
True,500.0,minmax,poly,10.0,0.26266666666666666,0.005249338582674546,0.2475,27.757928371429443,scale,3.0,0.0
True,500.0,minmax,poly,10.0,0.31066666666666665,0.012256517540566834,0.33,26.519383430480957,scale,3.0,0.1
True,500.0,minmax,poly,10.0,0.3526666666666667,0.011469767022723489,0.365,6.3682825565338135,scale,3.0,0.5
True,500.0,minmax,poly,10.0,0.3313333333333333,0.015860503004493754,0.35,37.344874143600464,scale,3.0,2.0
True,500.0,minmax,poly,10.0,0.34,0.018402898322456337,0.3325,38.608699798583984,scale,3.0,1.0
True,500.0,minmax,poly,10.0,0.32866666666666666,0.020741798914805386,0.3525,30.382673978805542,scale,4.0,0.5
True,500.0,minmax,poly,10.0,0.248,0.005656854249492386,0.285,33.08704924583435,scale,4.0,0.1
True,500.0,minmax,poly,10.0,0.22066666666666668,0.016357125528513723,0.2775,35.68697547912598,scale,4.0,0.0
True,500.0,minmax,poly,10.0,0.31,0.012328828005937964,0.3025,27.714662075042725,scale,4.0,1.0
True,500.0,minmax,poly,10.0,0.32666666666666666,0.014817407180595234,0.3475,39.33656406402588,scale,4.0,2.0
